ip,anonblock,proxy,vpn,cdn,public-wifi,rangeblock,school-block,tor,webhost
2406:DAF2:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:2800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:4800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:7000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:C800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF2:F000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:2800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:4800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:7000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:C800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF3:F000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:2800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:4800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:7000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:C800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF4:F000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF5:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:2800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF5:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:4800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF5:6000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF5:7000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF5:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:C800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF5:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF5:F000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF6:800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:2800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:4800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:7000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:C800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF6:F000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF7:800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:1000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:2000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:2800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF7:4800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:6000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:7000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF7:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF7:9000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:A000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:B000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:C000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:C800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:E000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF7:F000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAF8:800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
2406:DAF8:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:2800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
2406:DAF8:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:4800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
2406:DAF8:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:7000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
2406:DAF8:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:A800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
2406:DAF8:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:C800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
2406:DAF8:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF8:F000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:2800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:4800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:7000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:A800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:C800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAF9:F000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFA:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFA:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFA:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFA:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFA:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFA:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFA:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFB:800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:1000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:2000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:2800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:4000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:4800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:6000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:7000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:8000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFB:9000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:A000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:B000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:C000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:C800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:E000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFB:F000:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFC:800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:2800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFC:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:4800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:7000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:8800:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2406:DAFC:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:C800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:F000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFC:FF60:0:0:0:0:0/46,False,True,False,False,False,False,False,False,True
2406:DAFC:FF80:0:0:0:0:0/46,False,True,False,False,False,False,False,False,True
2406:DAFC:FFA0:0:0:0:0:0/46,False,True,False,False,False,False,False,False,True
2406:DAFD:800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:2800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:4800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:7000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:C800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFD:F000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:2800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:4800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:7000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:A800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:C800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFE:F000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:2800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:4800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:7000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:8800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:9000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:A000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:A800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:B000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:C800:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:DAFF:F000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:E300:4:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2406:EF80:1:0:0:0:0:0/48,False,False,False,False,False,False,False,False,True
2406:EF80:2:0:0:0:0:0/47,False,False,False,False,False,False,False,False,True
2406:EF80:100:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2406:F400:0:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
2406:F400:20:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
2406:F400:40:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
2406:F400:80:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
2406:F400:100:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
2406:F400:161:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2407:C40:1:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
2407:C40:2:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
2407:1100:1001:1001:0:0:0:0/64,False,True,False,False,False,False,False,False,False
2407:1580:1100:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2407:1580:1200:0:0:0:0:0/40,False,False,False,False,False,False,False,False,True
2407:1580:1400:0:0:0:0:0/38,False,True,False,False,False,False,False,False,True
2407:1580:1800:0:0:0:0:0/38,False,True,False,False,False,False,False,False,True
2407:1580:1C00:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2407:2F00:103:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2407:30C0:200:0:0:0:0:0/45,False,True,False,False,False,False,False,False,False
2407:30C0:208:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2407:30C0:20A:0:0:0:0:0/47,False,True,False,False,False,False,False,False,False
2407:30C0:20C:0:0:0:0:0/46,False,True,False,False,False,False,False,False,False
2407:30C0:211:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2407:30C0:212:0:0:0:0:0/47,False,True,False,False,False,False,False,False,False
2407:30C0:214:0:0:0:0:0/46,False,True,False,False,False,False,False,False,False
2407:30C0:218:0:0:0:0:0/46,False,True,False,False,False,False,False,False,False
2407:3640:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,True
2407:6C00:18:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2407:6D80:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,True
2407:7100:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,False
2407:9D00:10:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2407:9E40:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,False
2407:B380:8000:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2407:B9C0:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2407:B9C0:B000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2407:B9C0:E000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2407:B9C0:F000:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
2407:B9C0:FA00:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
2407:B9C0:FFB0:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2407:BC00:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,False
2407:C640:0:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
2407:CDC0:0:0:0:0:0:0/32,False,True,False,False,False,False,False,True,True
2407:D140:0:0:0:0:0:0/35,False,True,False,False,False,False,False,False,False
2407:D840:50:0:0:0:0:0/47,False,True,False,False,False,False,False,False,False
2407:D840:200:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2407:E8C0:0:0:0:0:0:0/32,False,True,True,False,False,False,False,False,True
2408:4000:0:0:0:0:0:0/22,False,True,False,False,False,False,False,False,True
2408:877D:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,False
2409:2000:0:0:0:0:0:0/31,False,True,False,False,False,False,False,False,True
2409:27FA:0:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2409:27FA:F000:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
2409:27FE:0:0:0:0:0:0/33,False,True,False,False,False,False,False,False,True
2409:4064:0:0:0:0:0:0/32,True,False,False,False,False,False,False,False,False
2409:40C1:403E:0:0:0:0:0/47,False,False,False,False,False,True,False,False,False
2409:40C2:3118:0:0:0:0:0/47,True,False,False,False,False,False,False,False,False
2409:40D2:0:0:0:0:0:0/35,True,False,False,False,False,False,False,False,False
2409:40E2:0:0:0:0:0:0/32,True,False,False,False,False,False,False,False,False
2409:8C00:2421:300:0:0:0:0/56,False,True,False,False,False,False,False,False,True
2409:8C00:2421:400:0:0:0:0/56,False,True,False,False,False,False,False,False,True
240A:2001:1811:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240A:2001:1861:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240B:4000:0:0:0:0:0:0/31,False,True,False,False,False,False,False,False,True
240B:4002:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,True
240B:4003:7:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4003:E:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4003:12B:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4003:12C:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4003:1BF:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4003:3E8:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4003:FC00:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4003:FD95:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4003:FD96:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4003:FEE3:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4003:FFF8:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4004:0:0:0:0:0:0/31,False,True,False,False,False,False,False,False,True
240B:4006:0:0:0:0:0:0/48,False,True,False,False,False,False,False,False,True
240B:4006:1000:0:0:0:0:0/43,False,True,False,False,False,False,False,False,True
240B:4006:1020:0:0:0:0:0/44,False,True,False,False,False,False,False,False,True
240B:4007:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,True
240B:4009:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,True
240B:400B:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,True
240B:400C:0:0:0:0:0:0/30,False,True,False,False,False,False,False,False,True
240B:4010:FFFE:0:0:0:0:0/47,False,True,False,False,False,False,False,False,False
240B:4011:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,True
240B:4012:0:0:0:0:0:0/31,False,True,False,False,False,False,False,False,True
240B:4014:0:0:0:0:0:0/30,False,True,False,False,False,False,False,False,True
240B:4018:0:0:0:0:0:0/30,False,True,False,False,False,False,False,False,False
240B:401F:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,False
240D:C000:1000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
240D:C000:2000:0:0:0:0:0/35,False,True,False,False,False,False,False,False,True
240D:C000:6000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
240D:C000:7000:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
240D:C000:F000:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
240D:C000:F020:0:0:0:0:0/43,False,True,False,False,False,False,False,False,False
240D:C000:F040:0:0:0:0:0/42,False,True,False,False,False,False,False,False,False
240D:C000:F0C0:0:0:0:0:0/42,False,True,False,False,False,False,False,False,False
240D:C000:F1C0:0:0:0:0:0/43,False,True,False,False,False,False,False,False,False
240D:C000:F1E0:0:0:0:0:0/47,False,True,False,False,False,False,False,False,False
240D:C000:F1E3:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240D:C000:F1E4:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240D:C000:F1EF:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240D:C000:F1F0:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
240D:C010:0:0:0:0:0:0/47,False,False,False,False,False,False,False,False,True
240D:C010:16:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240D:C010:18:0:0:0:0:0/48,False,False,False,False,False,False,False,False,True
240D:C010:20:0:0:0:0:0/44,False,True,False,False,False,False,False,False,False
240D:C010:30:0:0:0:0:0/48,False,False,False,False,False,False,False,False,True
240D:C010:58:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240D:C010:5C:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240D:C010:14B:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
